subscriber_id,p_retain_if_treated,p_retain_if_untreated,uplift_score,segment
JIO10015706,0.3962655,0.94271266,-0.54644716,Sleeping dog (do not disturb)
JIO10034842,0.9928847,0.9940832,-0.0011985302,Sure thing / Lost cause
JIO10003507,0.99177116,0.9982337,-0.0064625144,Sure thing / Lost cause
JIO10007251,0.9991241,0.9775638,0.021560311,Sure thing / Lost cause
JIO10024065,0.99997437,0.9990433,0.00093108416,Sure thing / Lost cause
JIO10052757,0.986285,0.98086804,0.0054169297,Sure thing / Lost cause
JIO10046074,0.9510361,0.9360329,0.015003204,Sure thing / Lost cause
JIO10028350,0.9991779,0.99734205,0.0018358231,Sure thing / Lost cause
JIO10008470,0.20887506,0.07998303,0.12889203,Persuadable
JIO10055211,0.98985624,0.97032374,0.019532502,Sure thing / Lost cause
JIO10035208,0.9997162,0.99842346,0.0012927651,Sure thing / Lost cause
JIO10063171,0.98091435,0.9373629,0.043551445,Sure thing / Lost cause
JIO10018166,0.78065425,0.08703916,0.6936151,Persuadable
JIO10030250,0.99946386,0.99946624,-2.3841858e-06,Sure thing / Lost cause
JIO10061894,0.999032,0.9986533,0.0003787279,Sure thing / Lost cause
JIO10001416,0.999742,0.994436,0.005305946,Sure thing / Lost cause
JIO10016013,0.9708354,0.984669,-0.013833642,Sure thing / Lost cause
JIO10042743,0.9998951,0.9952572,0.004637897,Sure thing / Lost cause
JIO10058519,0.9994777,0.9993024,0.00017529726,Sure thing / Lost cause
JIO10047440,0.9998908,0.9988462,0.001044631,Sure thing / Lost cause
JIO10061162,0.99999976,0.99996936,3.0398369e-05,Sure thing / Lost cause
JIO10003704,0.9998153,0.99874926,0.0010660291,Sure thing / Lost cause
JIO10007320,0.99818736,0.9790236,0.019163787,Sure thing / Lost cause
JIO10024685,0.05864165,0.6917151,-0.63307345,Sleeping dog (do not disturb)
JIO10043081,0.98365307,0.9689663,0.014686763,Sure thing / Lost cause
JIO10013240,0.9758305,0.974586,0.0012444854,Sure thing / Lost cause
JIO10058483,0.9999429,0.9972434,0.0026994944,Sure thing / Lost cause
JIO10013901,0.9999161,0.9995969,0.00031918287,Sure thing / Lost cause
JIO10040543,0.9920012,0.99422616,-0.0022249818,Sure thing / Lost cause
JIO10032876,0.9998388,0.99923193,0.0006068945,Sure thing / Lost cause
JIO10031447,0.9999876,0.99857986,0.0014077425,Sure thing / Lost cause
JIO10019595,0.078063354,0.11829304,-0.040229686,Sleeping dog (do not disturb)
JIO10020947,0.99995506,0.999946,9.059906e-06,Sure thing / Lost cause
JIO10022289,0.9999894,0.99903476,0.000954628,Sure thing / Lost cause
JIO10061660,0.99943584,0.9938035,0.005632341,Sure thing / Lost cause
JIO10008268,0.99354047,0.9946794,-0.0011389256,Sure thing / Lost cause
JIO10056216,0.99745136,0.9988881,-0.0014367104,Sure thing / Lost cause
JIO10003431,0.98856854,0.99333197,-0.0047634244,Sure thing / Lost cause
JIO10009494,0.98961467,0.9971016,-0.0074869394,Sure thing / Lost cause
JIO10006692,0.999998,0.9998054,0.0001925826,Sure thing / Lost cause
JIO10000566,0.9934448,0.9982534,-0.0048086047,Sure thing / Lost cause
JIO10032143,0.9996326,0.9993069,0.00032567978,Sure thing / Lost cause
JIO10004290,0.9999398,0.9937342,0.0062056184,Sure thing / Lost cause
JIO10033982,0.7392607,0.83624744,-0.09698677,Sleeping dog (do not disturb)
JIO10056594,0.99241394,0.9873422,0.005071759,Sure thing / Lost cause
JIO10002428,0.9997645,0.9999945,-0.00023001432,Sure thing / Lost cause
JIO10062735,0.99998856,0.99999344,-4.887581e-06,Sure thing / Lost cause
JIO10036887,0.9622086,0.9964945,-0.034285843,Sleeping dog (do not disturb)
JIO10032277,0.7866608,0.9220801,-0.13541931,Sleeping dog (do not disturb)
JIO10047025,0.99988365,0.9981171,0.0017665625,Sure thing / Lost cause
JIO10016036,0.99996567,0.99458426,0.0053814054,Sure thing / Lost cause
JIO10038381,0.99745697,0.99844164,-0.0009846687,Sure thing / Lost cause
JIO10047666,0.9951349,0.98438984,0.0107450485,Sure thing / Lost cause
JIO10055081,0.9999938,0.9999516,4.220009e-05,Sure thing / Lost cause
JIO10004141,0.99741083,0.9920859,0.0053249598,Sure thing / Lost cause
JIO10024046,0.99484104,0.9883525,0.0064885616,Sure thing / Lost cause
JIO10015443,0.99847025,0.9930226,0.005447626,Sure thing / Lost cause
JIO10035810,0.99700457,0.99555945,0.0014451146,Sure thing / Lost cause
JIO10003104,0.9910987,0.99257374,-0.0014750361,Sure thing / Lost cause
JIO10042539,0.96469873,0.96221626,0.0024824739,Sure thing / Lost cause
JIO10038230,0.9844354,0.99807906,-0.013643682,Sure thing / Lost cause
JIO10025527,0.9993412,0.997015,0.0023261905,Sure thing / Lost cause
JIO10022360,0.9999763,0.99976987,0.00020641088,Sure thing / Lost cause
JIO10026546,0.9704193,0.9831759,-0.012756586,Sure thing / Lost cause
JIO10009867,0.9996092,0.99892247,0.0006867051,Sure thing / Lost cause
JIO10039946,0.9999889,0.9976973,0.0022916198,Sure thing / Lost cause
JIO10030723,0.99967897,0.97762066,0.022058308,Sure thing / Lost cause
JIO10063116,0.99969816,0.9984675,0.0012306571,Sure thing / Lost cause
JIO10055665,0.94931954,0.96238095,-0.013061404,Sure thing / Lost cause
JIO10010264,0.98800886,0.97036594,0.017642915,Sure thing / Lost cause
JIO10004322,0.9949032,0.9993293,-0.0044261217,Sure thing / Lost cause
JIO10018020,0.99929464,0.9971011,0.0021935105,Sure thing / Lost cause
JIO10019101,0.9992157,0.9992471,-3.1352043e-05,Sure thing / Lost cause
JIO10032120,0.99993217,0.9992105,0.00072169304,Sure thing / Lost cause
JIO10042194,0.99915314,0.9966804,0.0024727583,Sure thing / Lost cause
JIO10043139,0.99936646,0.9994591,-9.262562e-05,Sure thing / Lost cause
JIO10038701,0.9964928,0.99819463,-0.0017018318,Sure thing / Lost cause
JIO10031272,0.9702069,0.9608769,0.009330034,Sure thing / Lost cause
JIO10009781,0.94987863,0.5624451,0.38743353,Persuadable
JIO10062749,0.99989295,0.99957055,0.00032240152,Sure thing / Lost cause
JIO10042259,0.9933634,0.9979001,-0.004536748,Sure thing / Lost cause
JIO10035799,0.9909142,0.99578565,-0.004871428,Sure thing / Lost cause
JIO10042463,0.99927527,0.96234155,0.03693372,Sure thing / Lost cause
JIO10007610,0.027117612,0.24244443,-0.21532682,Sleeping dog (do not disturb)
JIO10032890,0.9999956,0.9992955,0.00070011616,Sure thing / Lost cause
JIO10050680,0.9998934,0.99982774,6.568432e-05,Sure thing / Lost cause
JIO10021807,0.7766662,0.72489744,0.05176878,Persuadable
JIO10010855,0.99914086,0.9977907,0.0013501644,Sure thing / Lost cause
JIO10043078,0.99223495,0.90432173,0.087913215,Persuadable
JIO10035885,0.98153245,0.98441875,-0.0028862953,Sure thing / Lost cause
JIO10042563,0.9894531,0.97946715,0.009985924,Sure thing / Lost cause
JIO10011164,0.9989297,0.993866,0.005063653,Sure thing / Lost cause
JIO10009714,0.42197338,0.13484435,0.28712904,Persuadable
JIO10039175,0.99954104,0.99993086,-0.00038981438,Sure thing / Lost cause
JIO10061379,0.9999939,0.9999254,6.854534e-05,Sure thing / Lost cause
JIO10060343,0.7454605,0.835818,-0.09035748,Sleeping dog (do not disturb)
JIO10053893,0.9916853,0.9976665,-0.005981207,Sure thing / Lost cause
JIO10051087,0.9997639,0.9943988,0.0053651333,Sure thing / Lost cause
JIO10063617,0.99994683,0.99788576,0.002061069,Sure thing / Lost cause
JIO10028611,0.99999774,0.9999902,7.5101852e-06,Sure thing / Lost cause
JIO10015562,0.99849963,0.7899677,0.20853192,Persuadable
JIO10049641,0.99999464,0.999721,0.00027364492,Sure thing / Lost cause
JIO10011201,0.8512378,0.7864978,0.06474,Persuadable
JIO10038077,0.9519051,0.7844704,0.16743469,Persuadable
JIO10049677,0.99859315,0.9908206,0.007772565,Sure thing / Lost cause
JIO10010042,0.66533494,0.33172128,0.33361366,Persuadable
JIO10049768,0.99933285,0.99542636,0.0039064884,Sure thing / Lost cause
JIO10059077,0.95216143,0.87871546,0.073445976,Persuadable
JIO10013859,0.9999311,0.99955136,0.0003797412,Sure thing / Lost cause
JIO10021793,0.9988821,0.9996381,-0.0007559657,Sure thing / Lost cause
JIO10045479,0.9952069,0.99940884,-0.0042019486,Sure thing / Lost cause
JIO10029020,0.77233624,0.71150184,0.060834408,Persuadable
JIO10060135,0.9980445,0.9900097,0.008034766,Sure thing / Lost cause
JIO10062157,0.99644405,0.992268,0.0041760206,Sure thing / Lost cause
JIO10024513,0.99953043,0.9962568,0.0032736063,Sure thing / Lost cause
JIO10035014,0.9928623,0.994755,-0.0018927455,Sure thing / Lost cause
JIO10040674,0.9999329,0.9983791,0.0015537739,Sure thing / Lost cause
JIO10051111,0.99395907,0.99742424,-0.0034651756,Sure thing / Lost cause
JIO10039991,0.9998554,0.9985084,0.0013470054,Sure thing / Lost cause
JIO10052064,0.9998294,0.9996075,0.00022190809,Sure thing / Lost cause
JIO10023732,0.99235725,0.9720196,0.020337641,Sure thing / Lost cause
JIO10009532,0.99867684,0.99852127,0.00015556812,Sure thing / Lost cause
JIO10003114,0.99643826,0.9872864,0.009151876,Sure thing / Lost cause
JIO10055422,0.9995641,0.99901104,0.0005530715,Sure thing / Lost cause
JIO10040574,0.9661206,0.96723926,-0.00111866,Sure thing / Lost cause
JIO10017524,0.9989785,0.5623809,0.4365976,Persuadable
JIO10000380,0.12990424,0.4627937,-0.33288947,Sleeping dog (do not disturb)
JIO10026946,0.9987582,0.9998869,-0.0011286736,Sure thing / Lost cause
JIO10001707,0.99709404,0.96507484,0.032019198,Sure thing / Lost cause
JIO10058480,0.99734014,0.89748085,0.0998593,Persuadable
JIO10057087,0.9997297,0.99998295,-0.00025326014,Sure thing / Lost cause
JIO10061038,0.9986304,0.9983197,0.000310719,Sure thing / Lost cause
JIO10060244,0.9992625,0.9967353,0.002527237,Sure thing / Lost cause
JIO10040239,0.9995004,0.99759126,0.0019091368,Sure thing / Lost cause
JIO10048142,0.99998236,0.9987244,0.001257956,Sure thing / Lost cause
JIO10015075,0.99678254,0.92617923,0.07060331,Persuadable
JIO10013404,0.99970764,0.99824774,0.0014598966,Sure thing / Lost cause
JIO10062303,0.9987318,0.8654753,0.1332565,Persuadable
JIO10058622,0.9942773,0.99934274,-0.005065441,Sure thing / Lost cause
JIO10013608,0.99680376,0.99861896,-0.0018151999,Sure thing / Lost cause
JIO10059236,0.9775244,0.9339139,0.043610513,Sure thing / Lost cause
JIO10026385,0.9999207,0.9983645,0.0015562177,Sure thing / Lost cause
JIO10004098,0.99992645,0.9999378,-1.13248825e-05,Sure thing / Lost cause
JIO10010293,0.98170656,0.9240733,0.05763328,Persuadable
JIO10026218,0.9999738,0.9994599,0.00051385164,Sure thing / Lost cause
JIO10029703,0.22258987,0.15974152,0.062848344,Persuadable
JIO10018434,0.9997342,0.9970805,0.002653718,Sure thing / Lost cause
JIO10035197,0.9977544,0.9579245,0.03982991,Sure thing / Lost cause
JIO10002720,0.99990976,0.9996635,0.0002462864,Sure thing / Lost cause
JIO10014991,0.99997735,0.9999174,5.9962273e-05,Sure thing / Lost cause
JIO10026307,0.98058873,0.94437903,0.036209702,Sure thing / Lost cause
JIO10035698,0.99969125,0.998085,0.001606226,Sure thing / Lost cause
JIO10022152,0.99355584,0.97519046,0.018365383,Sure thing / Lost cause
JIO10044223,0.6335505,0.33030352,0.303247,Persuadable
JIO10029811,0.9991223,0.99980825,-0.00068593025,Sure thing / Lost cause
JIO10043093,0.99895096,0.9289217,0.07002926,Persuadable
JIO10003449,0.98679036,0.9947067,-0.007916331,Sure thing / Lost cause
JIO10005861,0.81206053,0.9670475,-0.15498698,Sleeping dog (do not disturb)
JIO10032204,0.9993637,0.99095565,0.00840807,Sure thing / Lost cause
JIO10029997,0.35005343,0.99222094,-0.6421675,Sleeping dog (do not disturb)
JIO10040289,0.99543864,0.99901867,-0.0035800338,Sure thing / Lost cause
JIO10028094,0.98793375,0.9956279,-0.007694125,Sure thing / Lost cause
JIO10015836,0.7604931,0.97495675,-0.21446365,Sleeping dog (do not disturb)
JIO10043647,0.9924596,0.92789966,0.06455994,Persuadable
JIO10018027,0.9988464,0.9933843,0.00546211,Sure thing / Lost cause
JIO10019836,0.9998281,0.98576283,0.014065266,Sure thing / Lost cause
JIO10057450,0.99996424,0.9995376,0.00042665005,Sure thing / Lost cause
JIO10051281,0.9995789,0.9954364,0.004142523,Sure thing / Lost cause
JIO10053015,0.98772556,0.9955338,-0.007808268,Sure thing / Lost cause
JIO10055225,0.7890559,0.3088683,0.4801876,Persuadable
JIO10026461,0.95729125,0.99414223,-0.03685099,Sleeping dog (do not disturb)
JIO10006373,0.99986625,0.9978352,0.0020310283,Sure thing / Lost cause
JIO10037781,0.9266991,0.7984185,0.12828058,Persuadable
JIO10063066,0.44907212,0.08551732,0.3635548,Persuadable
JIO10030536,0.99988854,0.9987249,0.0011636615,Sure thing / Lost cause
JIO10060553,0.9980198,0.98614,0.011879802,Sure thing / Lost cause
JIO10019865,0.9837217,0.9906657,-0.0069440007,Sure thing / Lost cause
JIO10000030,0.9996581,0.9934685,0.0061895847,Sure thing / Lost cause
JIO10057522,0.9967919,0.96330774,0.03348416,Sure thing / Lost cause
JIO10032763,0.99167377,0.99720347,-0.0055297017,Sure thing / Lost cause
JIO10046397,0.9985409,0.9920866,0.006454289,Sure thing / Lost cause
JIO10010385,0.99999404,0.9999933,7.1525574e-07,Sure thing / Lost cause
JIO10037720,0.9997254,0.9984804,0.0012450218,Sure thing / Lost cause
JIO10034398,0.99752265,0.99545985,0.0020627975,Sure thing / Lost cause
JIO10048672,0.99935,0.9352209,0.064129114,Persuadable
JIO10022717,0.99632627,0.99703,-0.00070375204,Sure thing / Lost cause
JIO10033837,0.9941035,0.9986035,-0.0045000315,Sure thing / Lost cause
JIO10046968,0.9999777,0.99959725,0.00038045645,Sure thing / Lost cause
JIO10023847,0.9998889,0.9998425,4.6372414e-05,Sure thing / Lost cause
JIO10042467,0.9999336,0.9994012,0.0005323887,Sure thing / Lost cause
JIO10051804,0.9995284,0.99525094,0.0042774677,Sure thing / Lost cause
JIO10048145,0.99843234,0.97943866,0.018993676,Sure thing / Lost cause
JIO10030021,0.9859389,0.9913544,-0.005415499,Sure thing / Lost cause
JIO10029298,0.99159414,0.9868743,0.0047198534,Sure thing / Lost cause
JIO10023567,0.9857594,0.9898262,-0.004066825,Sure thing / Lost cause
JIO10029824,0.98360336,0.9786549,0.004948437,Sure thing / Lost cause
JIO10027099,0.9996113,0.9961687,0.003442645,Sure thing / Lost cause
JIO10049697,0.9920276,0.95310175,0.038925827,Sure thing / Lost cause
JIO10058771,0.9999422,0.9992306,0.00071156025,Sure thing / Lost cause
JIO10002020,0.99946815,0.9935656,0.0059025288,Sure thing / Lost cause
JIO10006517,0.9724964,0.99516666,-0.022670269,Sleeping dog (do not disturb)
JIO10053392,0.9962799,0.993715,0.002564907,Sure thing / Lost cause
JIO10060176,0.9912168,0.96358246,0.027634323,Sure thing / Lost cause
JIO10061277,0.99884087,0.96409035,0.03475052,Sure thing / Lost cause
JIO10051450,0.99983335,0.9964897,0.0033436418,Sure thing / Lost cause
JIO10031253,0.99284923,0.9962394,-0.003390193,Sure thing / Lost cause
JIO10026580,0.9999757,0.9996748,0.00030088425,Sure thing / Lost cause
JIO10011605,0.9280457,0.9852963,-0.05725062,Sleeping dog (do not disturb)
JIO10001917,0.99657273,0.78755337,0.20901936,Persuadable
JIO10032813,0.91201496,0.9917482,-0.07973325,Sleeping dog (do not disturb)
JIO10018600,0.9997595,0.9987173,0.0010421872,Sure thing / Lost cause
JIO10062395,0.9950907,0.8045204,0.1905703,Persuadable
JIO10044601,0.9999609,0.99974126,0.00021964312,Sure thing / Lost cause
JIO10003300,0.99989665,0.9997454,0.00015121698,Sure thing / Lost cause
JIO10038125,0.99472964,0.98565555,0.009074092,Sure thing / Lost cause
JIO10027663,0.99714476,0.9916433,0.005501449,Sure thing / Lost cause
JIO10020540,0.99722916,0.9996557,-0.0024265647,Sure thing / Lost cause
JIO10045262,0.9999739,0.9997136,0.00026029348,Sure thing / Lost cause
JIO10005757,0.9995454,0.9989918,0.00055360794,Sure thing / Lost cause
JIO10028005,0.99870646,0.9984913,0.00021517277,Sure thing / Lost cause
JIO10046530,0.9819618,0.9951003,-0.013138533,Sure thing / Lost cause
JIO10002831,0.9851812,0.9962257,-0.011044502,Sure thing / Lost cause
JIO10034046,0.9999999,0.9999255,7.43866e-05,Sure thing / Lost cause
JIO10060279,0.90279657,0.8471654,0.05563116,Persuadable
JIO10000820,0.9984962,0.9979323,0.00056385994,Sure thing / Lost cause
JIO10020951,0.9998777,0.9904419,0.009435773,Sure thing / Lost cause
JIO10041536,0.9967604,0.9870402,0.009720206,Sure thing / Lost cause
JIO10010307,0.994273,0.99412197,0.00015103817,Sure thing / Lost cause
JIO10029776,0.99550074,0.9946583,0.00084245205,Sure thing / Lost cause
JIO10008135,0.99581736,0.9729757,0.022841692,Sure thing / Lost cause
JIO10060292,0.9997639,0.9982494,0.0015144944,Sure thing / Lost cause
JIO10053565,0.9969369,0.997399,-0.0004620552,Sure thing / Lost cause
JIO10052769,0.99784756,0.9900955,0.007752061,Sure thing / Lost cause
JIO10063096,0.9999161,0.9974413,0.0024747849,Sure thing / Lost cause
JIO10055101,0.9979255,0.99746704,0.00045847893,Sure thing / Lost cause
JIO10032082,0.9999691,0.99941814,0.00055098534,Sure thing / Lost cause
JIO10059282,0.9992557,0.9961338,0.0031219125,Sure thing / Lost cause
JIO10037727,0.99892455,0.99631643,0.0026081204,Sure thing / Lost cause
JIO10063722,0.31243303,0.8909083,-0.57847524,Sleeping dog (do not disturb)
JIO10022607,0.99617517,0.9981331,-0.001957953,Sure thing / Lost cause
JIO10045054,0.9999553,0.9998202,0.00013512373,Sure thing / Lost cause
JIO10031293,0.9949392,0.9519007,0.043038487,Sure thing / Lost cause
JIO10062084,0.97233486,0.9469884,0.025346458,Sure thing / Lost cause
JIO10014856,0.918983,0.940969,-0.021986008,Sleeping dog (do not disturb)
JIO10027799,0.98983115,0.99910223,-0.009271085,Sure thing / Lost cause
JIO10037445,0.6811996,0.9502014,-0.26900178,Sleeping dog (do not disturb)
JIO10011387,0.99985456,0.99992573,-7.1167946e-05,Sure thing / Lost cause
JIO10056106,0.9999467,0.9972103,0.0027363896,Sure thing / Lost cause
JIO10057512,0.99997246,0.99994457,2.7894974e-05,Sure thing / Lost cause
JIO10020874,0.9984919,0.9992029,-0.0007110238,Sure thing / Lost cause
JIO10034200,0.99999833,0.9997948,0.00020354986,Sure thing / Lost cause
JIO10059921,0.9999864,0.999355,0.000631392,Sure thing / Lost cause
JIO10051521,0.99783903,0.99234444,0.0054945946,Sure thing / Lost cause
JIO10061072,0.9318698,0.98571116,-0.053841352,Sleeping dog (do not disturb)
JIO10048401,0.9960796,0.96114874,0.034930885,Sure thing / Lost cause
JIO10020169,0.99166065,0.97371364,0.017947018,Sure thing / Lost cause
JIO10034384,0.99444973,0.9915234,0.0029263496,Sure thing / Lost cause
JIO10057822,0.35659385,0.21873893,0.13785492,Persuadable
JIO10001497,0.99999547,0.999987,8.46386e-06,Sure thing / Lost cause
JIO10045857,0.99937147,0.9998528,-0.0004813075,Sure thing / Lost cause
JIO10042977,0.99529546,0.98404354,0.011251926,Sure thing / Lost cause
JIO10009432,0.99979573,0.999076,0.0007197261,Sure thing / Lost cause
JIO10052042,0.9997459,0.9955941,0.004151821,Sure thing / Lost cause
JIO10030172,0.99903995,0.999228,-0.00018805265,Sure thing / Lost cause
JIO10002075,0.9951402,0.99126935,0.0038708448,Sure thing / Lost cause
JIO10046599,0.9962894,0.9782314,0.018058002,Sure thing / Lost cause
JIO10055241,0.9507285,0.998166,-0.04743755,Sleeping dog (do not disturb)
JIO10054689,0.9999896,0.9999013,8.833408e-05,Sure thing / Lost cause
JIO10006003,0.999653,0.9730588,0.026594162,Sure thing / Lost cause
JIO10058856,0.999846,0.9936766,0.0061693788,Sure thing / Lost cause
JIO10063178,0.99999535,0.99959475,0.00040060282,Sure thing / Lost cause
JIO10026077,0.9974873,0.99916565,-0.0016783476,Sure thing / Lost cause
JIO10005013,0.98022914,0.98637253,-0.006143391,Sure thing / Lost cause
