site_id,circle,circle_code,zone,pin_code,technology,subscribers_served,prb_utilisation_pct,avg_sinr_db,drop_call_rate_pct,avg_throughput_mbps,congestion_flag,backhaul
SITE0402793,Uttar Pradesh West,UPW,North,656754,5G SA,12876,56.3,13.5,1.54,94.6,FALSE,Fibre
SITE0402447,Odisha,OR,East,205290,4G LTE,21090,64.8,0.1,0.08,49.6,FALSE,Microwave
SITE0400077,Bihar & Jharkhand,BH,East,598164,5G NSA,15445,64.8,4.8,0.3,64.3,FALSE,Fibre
SITE0400276,Punjab,PB,North,848735,4G LTE,34231,61.3,10.5,0.35,80.5,FALSE,Fibre
SITE0400001,Uttar Pradesh West,UPW,North,852153,5G NSA,9017,99,1.3,0.12,77.7,TRUE,Microwave
SITE0400466,Karnataka,KA,South,506378,4G LTE,41577,32.6,17.6,0.08,77.9,FALSE,Microwave
SITE0401404,Uttar Pradesh East,UPE,North,205371,5G NSA,27509,79.8,8.9,0.26,34.5,TRUE,Fibre
SITE0401733,West Bengal,WB,East,829083,4G LTE,26642,57.3,10.2,0.44,93.5,FALSE,Fibre
SITE0403271,Delhi NCR,DL,North,835612,4G LTE,37700,7.7,8.8,0.46,96.3,FALSE,Fibre
SITE0403288,Uttar Pradesh East,UPE,North,762477,4G LTE,40534,59.6,18.2,1.99,89.2,FALSE,Fibre
SITE0403817,Andhra Pradesh & Telangana,AP,South,524177,4G LTE,26577,49.3,8.3,0.28,81.7,FALSE,Fibre
SITE0401811,Madhya Pradesh & Chhattisgarh,MP,North,665436,4G LTE,38038,87.3,3.8,0.08,43.2,TRUE,Fibre
SITE0400287,Rajasthan,RJ,North,585927,5G SA,20792,60.8,10.9,1.09,120.2,FALSE,Microwave
SITE0402193,Karnataka,KA,South,587806,4G LTE,30448,14.2,9.4,0.61,94.9,FALSE,Microwave
SITE0403570,Haryana,HR,North,139689,5G NSA,10830,90.5,5.9,0.66,45.6,TRUE,Fibre
SITE0400065,Karnataka,KA,South,316623,5G SA,38251,20.7,8.7,1.43,42.3,FALSE,Fibre
SITE0402625,Rajasthan,RJ,North,373776,4G LTE,30575,75.4,7.1,0.72,46.1,TRUE,Microwave
SITE0402460,West Bengal,WB,East,854244,4G LTE,24707,15.9,19.1,0.37,12.8,FALSE,Microwave
SITE0403182,West Bengal,WB,East,129503,5G SA,22400,63.5,7.2,0.73,66.1,FALSE,Fibre
SITE0403719,Gujarat,GJ,West,343694,4G LTE,30972,38.1,7.8,0.18,147.3,FALSE,Fibre
SITE0401662,Bihar & Jharkhand,BH,East,825579,5G NSA,12590,86.9,3,1.15,94.3,TRUE,Fibre
SITE0400999,Jammu & Kashmir,JK,North,620105,4G LTE,26900,53.8,8.8,0.2,78.8,FALSE,Fibre
SITE0403200,Rajasthan,RJ,North,404131,5G SA,41432,12.9,14.5,0.43,162.7,FALSE,Fibre
SITE0403146,Maharashtra & Goa,MH,West,618798,5G SA,34868,60.1,4.7,0.43,79.2,FALSE,Fibre
SITE0401534,Tamil Nadu,TN,South,783235,5G NSA,4655,52,11.3,0.31,105.3,FALSE,Fibre
SITE0402448,Delhi NCR,DL,North,247549,4G LTE,28719,59.1,7.8,0.43,72.4,FALSE,Fibre
SITE0402888,Uttar Pradesh West,UPW,North,683368,4G LTE,21964,53.2,6.7,0.23,47.7,FALSE,Fibre
SITE0400408,West Bengal,WB,East,300463,4G LTE,4139,74,4.4,0.19,106.6,FALSE,Fibre
SITE0401981,Andhra Pradesh & Telangana,AP,South,652307,5G NSA,27632,35.6,15,0.1,161.1,FALSE,Fibre
SITE0402789,Maharashtra & Goa,MH,West,721773,5G SA,34356,59.6,9,0.29,79.9,FALSE,Fibre
SITE0402985,Rajasthan,RJ,North,363765,5G SA,42342,50.6,3.2,0.71,98.1,FALSE,Microwave
SITE0403048,Andhra Pradesh & Telangana,AP,South,639815,4G LTE,29199,13.5,12.9,0.87,142.5,FALSE,Fibre
SITE0403444,Uttar Pradesh West,UPW,North,633776,4G LTE,15223,42.3,9.2,0.24,85.6,FALSE,Fibre
SITE0403750,Maharashtra & Goa,MH,West,776828,4G LTE,17292,18.3,10.2,0.57,97.9,FALSE,Fibre
SITE0402419,Tamil Nadu,TN,South,365743,4G LTE,20314,31.6,14.6,0.33,100.3,FALSE,Fibre
SITE0402748,Uttar Pradesh West,UPW,North,339754,4G LTE,26203,27.5,13.2,0.63,102.6,FALSE,Fibre
SITE0401232,Uttar Pradesh West,UPW,North,852206,5G SA,28168,23.6,15.6,0.69,84.2,FALSE,Microwave
SITE0401052,Odisha,OR,East,273026,5G NSA,40506,14.9,4.8,0.11,97.5,FALSE,Fibre
SITE0403183,Karnataka,KA,South,488476,5G SA,16608,30.2,13.4,0.22,120.5,FALSE,Fibre
SITE0401131,Maharashtra & Goa,MH,West,488394,5G SA,8881,40,17,1.1,71.5,FALSE,Fibre
SITE0402830,Kerala,KL,South,644955,4G LTE,19287,35.5,6.3,0.35,78.5,FALSE,Fibre
SITE0400421,Uttar Pradesh East,UPE,North,376109,5G SA,21363,42.4,11.9,0.22,81.7,FALSE,Fibre
SITE0403843,Karnataka,KA,South,651946,4G LTE,8637,40.8,14.3,0.21,82.5,FALSE,Fibre
SITE0400416,Karnataka,KA,South,728436,5G SA,26195,34.8,9.5,0.27,124.6,FALSE,Fibre
SITE0402600,Kerala,KL,South,670770,4G LTE,28221,36.9,15.2,0.74,89.8,FALSE,Fibre
SITE0402057,Mumbai,MU,West,124851,4G LTE,34869,34.4,17.4,0.28,26.8,FALSE,Fibre
SITE0400829,Uttar Pradesh East,UPE,North,811812,5G NSA,38294,26.1,13.6,0.17,94.5,FALSE,Fibre
SITE0401748,Uttar Pradesh West,UPW,North,758499,4G LTE,41754,42,9,0.82,104.1,FALSE,Fibre
SITE0403091,Odisha,OR,East,234104,4G LTE,9105,62.6,10.1,0.71,99.6,FALSE,Fibre
SITE0402107,Uttar Pradesh East,UPE,North,706449,5G SA,24300,65.8,5.8,0.85,71.9,FALSE,Fibre
SITE0401013,Bihar & Jharkhand,BH,East,469783,5G NSA,18579,29,10,0.45,48.8,FALSE,Fibre
SITE0403814,Bihar & Jharkhand,BH,East,616823,5G NSA,18079,72.7,2.4,0.99,19,FALSE,Microwave
SITE0400309,Kolkata,KO,East,121782,4G LTE,5623,36,15.9,1.04,87.7,FALSE,Fibre
SITE0400329,Delhi NCR,DL,North,467880,4G LTE,15094,33.5,7,0.29,44.3,FALSE,Fibre
SITE0401664,Andhra Pradesh & Telangana,AP,South,704718,4G LTE,18120,70.5,1.8,0.2,24.4,FALSE,Microwave
SITE0400868,Maharashtra & Goa,MH,West,283193,4G LTE,5450,39.1,8,0.85,94.8,FALSE,Fibre
SITE0402305,Madhya Pradesh & Chhattisgarh,MP,North,330326,5G NSA,24201,60.3,7.2,2.15,54.3,FALSE,Microwave
SITE0401667,Karnataka,KA,South,792506,5G NSA,20944,29.3,14.9,0.73,1.5,FALSE,Fibre
SITE0403345,Tamil Nadu,TN,South,785088,5G SA,30432,42.2,11.9,0.32,97.8,FALSE,Fibre
SITE0402997,Rajasthan,RJ,North,447345,4G LTE,19842,39.3,10.3,0.27,45.4,FALSE,Fibre
SITE0401726,Karnataka,KA,South,848545,5G NSA,22081,11.5,10.4,0.55,51.2,FALSE,Fibre
SITE0403262,West Bengal,WB,East,817975,4G LTE,34446,71.1,9,0.46,39.3,FALSE,Microwave
SITE0400867,Gujarat,GJ,West,145987,4G LTE,32546,61.2,5.6,0.07,56.8,FALSE,Fibre
SITE0402431,Bihar & Jharkhand,BH,East,671577,4G LTE,38309,36.6,9.5,0.89,59.6,FALSE,Fibre
SITE0403801,Madhya Pradesh & Chhattisgarh,MP,North,525581,5G NSA,10309,23.6,16.4,2.35,125.3,FALSE,Fibre
SITE0403717,Kolkata,KO,East,264189,5G SA,39799,64.5,6.7,0.26,74.8,FALSE,Fibre
SITE0403802,Karnataka,KA,South,181814,4G LTE,35144,69.9,10.2,0.51,62.4,FALSE,Fibre
SITE0401913,Gujarat,GJ,West,137469,4G LTE,41166,62.9,9.7,0.32,80.6,FALSE,Fibre
SITE0402124,Rajasthan,RJ,North,186900,5G NSA,34351,19.7,13.2,0.55,115.4,FALSE,Fibre
SITE0403705,Kolkata,KO,East,795492,4G LTE,18832,22.2,16.5,0.51,53.7,FALSE,Microwave
SITE0401238,West Bengal,WB,East,450672,5G SA,17308,39.8,13.6,0.75,89.9,FALSE,Fibre
SITE0401530,Kolkata,KO,East,223447,5G SA,41725,50.3,4,0.84,58.2,FALSE,Fibre
SITE0400529,Haryana,HR,North,739178,5G SA,15397,30.5,7,0.75,109.8,FALSE,Microwave
SITE0402962,Maharashtra & Goa,MH,West,766076,5G NSA,24224,26.8,6.7,0.41,45.5,FALSE,Fibre
SITE0401000,Maharashtra & Goa,MH,West,685752,5G SA,11569,30.5,10.3,0.49,78.6,FALSE,Microwave
SITE0402898,Delhi NCR,DL,North,201309,4G LTE,38491,29.1,9.1,0.54,71,FALSE,Microwave
SITE0402108,Mumbai,MU,West,486736,4G LTE,22823,9.3,13,0.26,83,FALSE,Fibre
SITE0400910,Bihar & Jharkhand,BH,East,412978,5G SA,10985,46.8,13.8,0.6,55,FALSE,Fibre
SITE0400422,Uttar Pradesh West,UPW,North,198633,5G NSA,31448,71.3,11.6,1,118.5,FALSE,Fibre
SITE0403665,Rajasthan,RJ,North,370914,4G LTE,31412,43.6,12.6,1.76,87.4,FALSE,Microwave
SITE0402549,Bihar & Jharkhand,BH,East,791979,4G LTE,11472,51.3,8.1,0.3,88.9,FALSE,Fibre
SITE0402940,Uttar Pradesh East,UPE,North,615829,5G NSA,1854,99,11.1,0.64,50.7,TRUE,Fibre
SITE0400241,Kolkata,KO,East,686884,5G SA,7058,61.6,5.7,0.82,15.8,FALSE,Fibre
SITE0401248,Tamil Nadu,TN,South,638084,5G NSA,11458,19.1,8.6,0.55,108.7,FALSE,Fibre
SITE0402341,Assam,AS,East,487986,5G SA,19654,62.2,10.3,0.46,37.2,FALSE,Fibre
SITE0402949,Bihar & Jharkhand,BH,East,470997,5G NSA,17948,54.8,6.4,2.82,102.3,FALSE,Fibre
SITE0403354,Kolkata,KO,East,512619,5G SA,34546,63.3,10.5,0.46,89.7,FALSE,Microwave
SITE0403693,Kerala,KL,South,657867,4G LTE,4129,36.7,15.5,0.46,54.8,FALSE,Fibre
SITE0402203,North East,NE,East,178885,4G LTE,21109,75.1,2.9,0.55,82.5,TRUE,Fibre
SITE0402464,Bihar & Jharkhand,BH,East,324251,4G LTE,12473,62.8,9.4,0.99,119.9,FALSE,Fibre
SITE0401903,Tamil Nadu,TN,South,337247,5G NSA,25021,46.3,15.4,0.8,55.3,FALSE,Fibre
SITE0401604,Andhra Pradesh & Telangana,AP,South,570172,4G LTE,8807,28.9,10.7,0.35,33.2,FALSE,Fibre
SITE0400448,Madhya Pradesh & Chhattisgarh,MP,North,736941,4G LTE,26226,21.8,13.5,0.52,85.5,FALSE,Fibre
SITE0402470,Madhya Pradesh & Chhattisgarh,MP,North,645188,5G NSA,8185,96.9,6.6,0.31,77.2,TRUE,Fibre
SITE0401338,Gujarat,GJ,West,203023,5G SA,38708,44,8.8,1.51,49.9,FALSE,Fibre
SITE0403211,Tamil Nadu,TN,South,262044,5G SA,28212,18.7,9.2,0.69,95.5,FALSE,Fibre
SITE0403759,Haryana,HR,North,483068,4G LTE,12221,90.9,6.3,0.41,59.7,TRUE,Fibre
SITE0401895,Madhya Pradesh & Chhattisgarh,MP,North,393937,4G LTE,7252,74.7,4.7,0.07,69.2,TRUE,Microwave
SITE0402440,Tamil Nadu,TN,South,276746,5G SA,33991,29.3,7.3,0.55,105.3,FALSE,Fibre
SITE0403605,Maharashtra & Goa,MH,West,791648,5G NSA,25955,33.9,13.7,0.08,106.6,FALSE,Fibre
SITE0401519,Delhi NCR,DL,North,658027,4G LTE,35316,48.5,13.3,0.75,72.4,FALSE,Fibre
SITE0403461,Delhi NCR,DL,North,613228,5G NSA,24197,14.8,14.5,0.49,80.5,FALSE,Microwave
SITE0400608,Madhya Pradesh & Chhattisgarh,MP,North,207144,5G NSA,32608,46.4,7,1.75,62.4,FALSE,Fibre
SITE0400021,Gujarat,GJ,West,417937,5G SA,27119,46.3,11.9,0.57,46.7,FALSE,Fibre
SITE0400547,Rajasthan,RJ,North,564472,4G LTE,34472,71.3,11,0.66,94.6,FALSE,Microwave
SITE0402377,Tamil Nadu,TN,South,322995,4G LTE,13398,29.6,11.4,0.67,108.4,FALSE,Fibre
SITE0402511,Kerala,KL,South,305374,5G SA,39993,36.3,14.5,0.4,71.5,FALSE,Fibre
SITE0402308,Delhi NCR,DL,North,266717,4G LTE,15386,26.2,8.6,0.09,42.6,FALSE,Fibre
SITE0402304,Uttar Pradesh East,UPE,North,420138,5G SA,41568,29.3,16.2,0.11,104.4,FALSE,Microwave
SITE0400670,Haryana,HR,North,494460,5G SA,4557,20.3,11.8,0.3,14.7,FALSE,Fibre
SITE0400583,West Bengal,WB,East,315877,5G NSA,9037,25.1,10.6,1.25,140.9,FALSE,Fibre
SITE0401729,Uttar Pradesh East,UPE,North,833229,4G LTE,4035,45.1,19.8,0.98,88.9,FALSE,Fibre
SITE0401755,Bihar & Jharkhand,BH,East,519050,4G LTE,15820,25.3,12.1,0.11,3,FALSE,Microwave
SITE0401968,Rajasthan,RJ,North,601852,4G LTE,18704,47.6,15.2,0.24,90.6,FALSE,Fibre
SITE0400870,Rajasthan,RJ,North,249005,5G SA,2809,58,10.7,1.11,94.5,FALSE,Fibre
SITE0402745,West Bengal,WB,East,640816,4G LTE,31546,54.4,10,0.4,44.6,FALSE,Fibre
SITE0403637,Madhya Pradesh & Chhattisgarh,MP,North,647693,5G SA,26739,54.5,6.1,0.62,71.9,FALSE,Fibre
SITE0401560,Maharashtra & Goa,MH,West,117498,4G LTE,27250,29.3,6.7,0.22,114,FALSE,Fibre
SITE0400479,Haryana,HR,North,437595,5G SA,11347,53,10.7,0.22,74,FALSE,Fibre
SITE0402047,Andhra Pradesh & Telangana,AP,South,502323,5G SA,40610,29.6,12.2,0.02,156.8,FALSE,Fibre
SITE0403539,Maharashtra & Goa,MH,West,381445,5G NSA,17738,53.9,7.6,0.27,34.1,FALSE,Fibre
SITE0400564,Haryana,HR,North,491898,4G LTE,19359,49.7,3.7,0.24,59.6,FALSE,Microwave
SITE0401068,Bihar & Jharkhand,BH,East,386516,4G LTE,18965,83.3,4.5,0.51,24,TRUE,Fibre
SITE0400366,Uttar Pradesh East,UPE,North,503352,4G LTE,4822,26.9,16.7,0.05,113.3,FALSE,Fibre
SITE0401906,Uttar Pradesh West,UPW,North,804734,4G LTE,14482,21.9,9.1,0.5,76.1,FALSE,Fibre
SITE0402740,Bihar & Jharkhand,BH,East,474734,4G LTE,28690,46.6,4.1,0.64,27.3,FALSE,Microwave
SITE0400652,Gujarat,GJ,West,530027,5G SA,10497,41.2,14.4,0.12,82.8,FALSE,Microwave
SITE0402328,Uttar Pradesh West,UPW,North,359393,5G SA,22359,52.6,7.9,0.65,108.7,FALSE,Fibre
SITE0400635,Bihar & Jharkhand,BH,East,607410,5G SA,3866,56.6,10.7,0.28,63.8,FALSE,Microwave
SITE0400225,Madhya Pradesh & Chhattisgarh,MP,North,819686,4G LTE,18159,99,1.6,0.85,39.2,TRUE,Microwave
SITE0400639,Assam,AS,East,613744,5G SA,21957,53.3,8.7,0.4,45.1,FALSE,Fibre
SITE0401296,Gujarat,GJ,West,694744,4G LTE,16113,30.4,9.4,0.7,134.9,FALSE,Fibre
SITE0401157,Tamil Nadu,TN,South,160944,5G SA,3721,13.4,8.8,0.09,68.4,FALSE,Fibre
SITE0402932,Rajasthan,RJ,North,733406,4G LTE,5472,30.9,9.8,0.68,36.5,FALSE,Microwave
SITE0400452,Andhra Pradesh & Telangana,AP,South,768108,5G NSA,34232,20.5,7.9,0.62,99.1,FALSE,Fibre
SITE0402682,Rajasthan,RJ,North,206822,5G NSA,38446,59.2,11.4,0.06,82.7,FALSE,Fibre
SITE0401098,Gujarat,GJ,West,395520,4G LTE,31553,52.2,4.6,0.71,86,FALSE,Fibre
SITE0401468,Uttar Pradesh West,UPW,North,358040,4G LTE,22119,61.6,6.9,0.02,50.8,FALSE,Fibre
SITE0402200,Uttar Pradesh West,UPW,North,746366,5G SA,32118,50.3,0.5,0.75,94.5,FALSE,Fibre
SITE0403465,Tamil Nadu,TN,South,580920,4G LTE,11298,30.2,9.4,0.14,52,FALSE,Fibre
SITE0400312,Andhra Pradesh & Telangana,AP,South,538279,5G SA,26505,56.2,6.4,0.5,111.5,FALSE,Fibre
SITE0400788,Mumbai,MU,West,233936,4G LTE,41234,45.5,7.6,0.35,84.5,FALSE,Fibre
SITE0400057,Uttar Pradesh East,UPE,North,480243,4G LTE,12891,22.3,12.3,1.28,106.6,FALSE,Fibre
SITE0402560,Uttar Pradesh East,UPE,North,638779,4G LTE,4504,86,2.5,0.89,55.1,TRUE,Fibre
SITE0403126,Maharashtra & Goa,MH,West,483402,5G SA,10200,48.2,9.3,0.08,14.3,FALSE,Microwave
SITE0401815,Rajasthan,RJ,North,679834,4G LTE,15758,61.6,12.3,0.94,4.8,FALSE,Fibre
SITE0400256,Rajasthan,RJ,North,269115,4G LTE,41343,58.1,7.4,0.3,54.7,FALSE,Fibre
SITE0401268,Uttar Pradesh East,UPE,North,192153,5G NSA,17860,34,13,0.84,98.3,FALSE,Fibre
SITE0403125,Maharashtra & Goa,MH,West,718370,4G LTE,2924,37.2,11.5,0.61,77.1,FALSE,Microwave
SITE0400177,Bihar & Jharkhand,BH,East,506477,5G SA,23543,84.7,10.8,0.46,71.1,TRUE,Fibre
SITE0402076,North East,NE,East,430010,4G LTE,8851,26.9,7.3,0.46,76.4,FALSE,Fibre
SITE0401257,Bihar & Jharkhand,BH,East,309008,5G SA,25583,44.8,15.2,0.42,36.8,FALSE,Fibre
SITE0402517,Rajasthan,RJ,North,710239,4G LTE,23700,53.4,6.5,0.18,53,FALSE,Microwave
SITE0401518,Andhra Pradesh & Telangana,AP,South,736972,5G NSA,27122,27.5,12.1,0.96,104.3,FALSE,Microwave
SITE0402153,Mumbai,MU,West,696411,5G NSA,13646,32.6,8,0.25,50.1,FALSE,Fibre
SITE0401094,Madhya Pradesh & Chhattisgarh,MP,North,665558,5G SA,18900,32.7,10.5,0.33,188.4,FALSE,Microwave
SITE0401734,Karnataka,KA,South,340575,4G LTE,5110,50.1,9.8,0.13,63.5,FALSE,Fibre
SITE0402548,Andhra Pradesh & Telangana,AP,South,539442,5G SA,3113,17.4,10.4,0.93,129.2,FALSE,Fibre
SITE0403445,Odisha,OR,East,512122,4G LTE,16279,27.2,3.7,0.33,136,FALSE,Fibre
SITE0401879,Himachal Pradesh,HP,North,277159,5G SA,30615,44.1,10.3,1.06,81,FALSE,Fibre
SITE0402540,Bihar & Jharkhand,BH,East,184038,5G NSA,42162,43.1,8.7,0.38,83.5,FALSE,Fibre
SITE0401442,Haryana,HR,North,123440,5G SA,28343,21.2,2,0.54,1.5,FALSE,Fibre
SITE0401538,Karnataka,KA,South,195772,5G SA,12126,39.1,11,0.08,148.5,FALSE,Fibre
SITE0403189,Rajasthan,RJ,North,845192,5G SA,21526,41.1,5.3,1.34,69.7,FALSE,Fibre
SITE0400125,Delhi NCR,DL,North,399312,5G SA,33080,22.7,13.3,0.2,175.9,FALSE,Microwave
SITE0400537,Uttar Pradesh East,UPE,North,489981,5G SA,16222,65.7,3.2,0.83,43.8,FALSE,Microwave
SITE0401606,Himachal Pradesh,HP,North,690879,4G LTE,2373,69.1,3.8,0.59,96.2,FALSE,Fibre
SITE0400148,Punjab,PB,North,700912,5G NSA,27537,71.5,9.2,0.8,56.5,FALSE,Fibre
SITE0400641,Mumbai,MU,West,449843,5G SA,11965,30.6,11.1,0.44,54.3,FALSE,Fibre
SITE0401253,West Bengal,WB,East,638337,5G SA,32998,62.7,13.4,0.74,73.8,FALSE,Fibre
SITE0403586,Uttar Pradesh East,UPE,North,599283,4G LTE,40266,54.9,11.1,0.76,133.3,FALSE,Fibre
SITE0402668,Rajasthan,RJ,North,852530,4G LTE,39654,63.9,10.4,0.76,81.6,FALSE,Microwave
SITE0401067,Mumbai,MU,West,517839,4G LTE,16325,61,11,0.27,109,FALSE,Fibre
SITE0402338,Karnataka,KA,South,797379,5G NSA,13349,46,7.7,0.13,63.5,FALSE,Fibre
SITE0400351,Andhra Pradesh & Telangana,AP,South,764523,5G SA,10341,28.1,13.9,0.89,101.2,FALSE,Microwave
SITE0400436,Bihar & Jharkhand,BH,East,190056,5G SA,35905,80.1,8.4,0.22,74.1,TRUE,Fibre
SITE0401007,Tamil Nadu,TN,South,663988,4G LTE,21206,48.9,14,0.43,60.2,FALSE,Fibre
SITE0402353,Madhya Pradesh & Chhattisgarh,MP,North,356337,5G SA,27465,36.5,9,0.28,103.6,FALSE,Microwave
SITE0402526,Rajasthan,RJ,North,679163,5G SA,16880,72.4,12.7,0.95,92.9,FALSE,Fibre
SITE0400150,Uttar Pradesh East,UPE,North,695617,5G SA,14957,41.8,15.9,0.05,87.3,FALSE,Fibre
SITE0402183,Bihar & Jharkhand,BH,East,748659,4G LTE,34304,60.1,9.6,2.13,58.7,FALSE,Fibre
SITE0403690,Madhya Pradesh & Chhattisgarh,MP,North,171294,4G LTE,4440,65,6.8,1.08,82.1,FALSE,Fibre
SITE0400720,Gujarat,GJ,West,764885,5G NSA,20990,67.8,9.6,0.61,102.1,FALSE,Microwave
SITE0400332,Assam,AS,East,323710,5G NSA,12519,64.4,4.9,1.97,113.6,FALSE,Fibre
SITE0401298,Kolkata,KO,East,747547,5G SA,4954,19.2,12.7,0.46,135.1,FALSE,Fibre
SITE0400100,Uttar Pradesh East,UPE,North,681182,5G SA,8496,4.9,8.5,0.62,76.9,FALSE,Microwave
SITE0403723,Uttar Pradesh East,UPE,North,207935,5G SA,35187,94.6,12.6,1.05,78.4,TRUE,Fibre
SITE0401149,Maharashtra & Goa,MH,West,581362,4G LTE,23917,29.6,8.8,0.18,64.4,FALSE,Microwave
SITE0401230,Punjab,PB,North,564393,5G SA,22173,49.8,14.9,1.66,79.3,FALSE,Fibre
SITE0402395,West Bengal,WB,East,459958,5G SA,42571,32.7,9.3,0.11,72.9,FALSE,Fibre
SITE0401303,Bihar & Jharkhand,BH,East,616014,5G NSA,40913,93.9,5.7,0.26,68.4,TRUE,Fibre
SITE0400151,Mumbai,MU,West,737553,4G LTE,4339,47.4,9.9,0.13,70.3,FALSE,Fibre
SITE0400532,Bihar & Jharkhand,BH,East,466069,4G LTE,21693,67.7,4.7,0.69,49.4,FALSE,Microwave
SITE0401406,West Bengal,WB,East,539294,5G NSA,11647,29.2,6,0.07,121.8,FALSE,Fibre
SITE0400451,Karnataka,KA,South,344222,5G SA,3899,32.3,4.4,0.08,92.4,FALSE,Microwave
SITE0400333,Madhya Pradesh & Chhattisgarh,MP,North,171007,5G NSA,19097,72.2,12,0.7,30.5,FALSE,Fibre
SITE0402958,Mumbai,MU,West,542616,4G LTE,10307,21.2,13.8,0.04,122.5,FALSE,Microwave
SITE0403688,Kolkata,KO,East,364009,5G SA,10330,32.7,6.2,0.11,42.6,FALSE,Fibre
SITE0403061,Tamil Nadu,TN,South,577941,5G NSA,28994,40.8,10.1,0.2,84.7,FALSE,Fibre
SITE0402476,Uttar Pradesh West,UPW,North,537772,5G SA,15222,32.8,4.4,0.4,8.5,FALSE,Fibre
SITE0400325,Odisha,OR,East,846456,5G NSA,12185,18.2,8.1,0.33,41.7,FALSE,Fibre
SITE0401462,West Bengal,WB,East,497591,5G NSA,13482,41.3,5,0.32,95.5,FALSE,Fibre
SITE0403281,Maharashtra & Goa,MH,West,633478,4G LTE,20140,45.7,14.3,0.29,43.3,FALSE,Fibre
SITE0402237,Uttar Pradesh West,UPW,North,556188,5G SA,40769,38.9,18.7,0.68,152.1,FALSE,Fibre
SITE0402817,Madhya Pradesh & Chhattisgarh,MP,North,699460,4G LTE,36329,99,6.9,1.03,81.5,TRUE,Fibre
SITE0400461,Karnataka,KA,South,139963,5G NSA,16447,51.3,20.6,1.08,70.6,FALSE,Microwave
SITE0400390,West Bengal,WB,East,213447,5G SA,16247,92.8,2.4,0.71,84.6,TRUE,Microwave
SITE0400456,Uttar Pradesh East,UPE,North,643039,5G SA,40360,62,15.1,1.43,79.8,FALSE,Fibre
SITE0400994,Maharashtra & Goa,MH,West,734152,5G NSA,31564,25.5,14.4,0.3,110.1,FALSE,Microwave
SITE0401334,Bihar & Jharkhand,BH,East,394101,4G LTE,4203,43.3,7.5,0.32,69.7,FALSE,Microwave
SITE0401862,Rajasthan,RJ,North,153535,5G SA,28748,9.9,15.1,0.31,160,FALSE,Fibre
SITE0403017,Uttar Pradesh East,UPE,North,145717,4G LTE,17609,46.1,4,1.01,41.3,FALSE,Microwave
SITE0401432,Uttar Pradesh East,UPE,North,779939,5G SA,34072,60.3,15.7,0.06,122.4,FALSE,Fibre
SITE0403474,Uttar Pradesh East,UPE,North,853874,4G LTE,7559,49.7,7.9,1.79,49.2,FALSE,Fibre
SITE0402224,Madhya Pradesh & Chhattisgarh,MP,North,656333,5G NSA,41704,38.7,15.5,1.48,98.1,FALSE,Microwave
SITE0403357,Madhya Pradesh & Chhattisgarh,MP,North,383883,4G LTE,10842,15,15.6,0.15,148.9,FALSE,Fibre
SITE0400410,Punjab,PB,North,338380,4G LTE,2872,25.8,12.8,0.21,108.5,FALSE,Fibre
SITE0400768,Punjab,PB,North,299449,4G LTE,8252,30.5,8.8,0.72,44.6,FALSE,Fibre
SITE0401581,Delhi NCR,DL,North,111440,4G LTE,8552,18.4,9.7,0.45,53.1,FALSE,Fibre
SITE0402927,Rajasthan,RJ,North,135101,4G LTE,41521,40,4.5,0.37,54.8,FALSE,Fibre
SITE0402293,Bihar & Jharkhand,BH,East,745395,4G LTE,2940,91.2,-3.9,0.33,39.3,TRUE,Microwave
SITE0401721,Mumbai,MU,West,422456,4G LTE,33459,27.7,12,0.16,89.8,FALSE,Fibre
SITE0400624,Odisha,OR,East,846209,5G SA,10743,59.2,10.1,0.5,54.7,FALSE,Microwave
SITE0401390,Bihar & Jharkhand,BH,East,842439,4G LTE,11162,64.7,9.7,0.12,82.1,FALSE,Fibre
SITE0401108,Rajasthan,RJ,North,135851,5G NSA,7074,12.9,12.3,0.25,165.4,FALSE,Microwave
SITE0400959,Mumbai,MU,West,329772,4G LTE,22351,48.5,0.4,0.5,81.5,FALSE,Fibre
SITE0400072,Kerala,KL,South,286138,4G LTE,15149,12.1,1.5,0.63,115.9,FALSE,Fibre
SITE0400331,Bihar & Jharkhand,BH,East,510481,5G SA,40737,61.6,3.4,1.49,105.3,FALSE,Fibre
SITE0402860,Andhra Pradesh & Telangana,AP,South,663123,5G SA,23691,26,16,0.04,51.8,FALSE,Microwave
SITE0400110,Karnataka,KA,South,160463,5G SA,12920,8.7,11.6,0.46,75.7,FALSE,Microwave
SITE0403037,Assam,AS,East,111986,5G SA,32897,17.8,11.9,0.36,132.8,FALSE,Microwave
SITE0403207,Uttar Pradesh East,UPE,North,313694,5G SA,3550,79.6,5.9,1.49,21.9,TRUE,Fibre
SITE0403582,Odisha,OR,East,145006,5G SA,18227,34.1,13.2,0.2,64.6,FALSE,Fibre
SITE0400371,Maharashtra & Goa,MH,West,751165,5G NSA,11518,57.8,5.3,0.46,85.4,FALSE,Fibre
SITE0402802,Uttar Pradesh East,UPE,North,442833,5G SA,7889,16.6,6.5,0.43,88.3,FALSE,Fibre
SITE0400487,Tamil Nadu,TN,South,714472,4G LTE,40540,16.8,10.8,0.89,100.8,FALSE,Fibre
SITE0401979,Assam,AS,East,350055,5G NSA,22670,30,12.6,0.26,113.8,FALSE,Fibre
